place_name,latitude,longitude,rating,review_text,Shop_Type
Knto Cinco - Puan Branch,7.0514607,125.5310606,4,"The place is a bit dim for me, which I understand since it’s part of their concept, and that’s okay. It’s a good place for catching up with friends, but it’s not family-friendly or kid-friendly. The food and drinks are decent, and their matcha is good. However, the customer service could be improved, as the staff didn’t seem very accommodating and came across as a bit unfriendly. Overall, it’s a cute and aesthetic cafe.",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,3,"Parking is limited to around 3–4 cars, and tables can accommodate about 3–4 people each. The space is quite small, so it can get noisy when it’s crowded and you can easily hear other conversations, making it less ideal for bigger groups or catching up. The sea salt matcha is good. However, the staff came across as somewhat too nonchalant, which at times felt slightly unwelcoming.",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,"Loved Knto Cinco Puan! The drinks and food are just as spot-on as their Lapu-Lapu branch, which is impressive. But the mood here is totally different — more intimate, cozy, and homely. The lighting, aesthetics, and overall vibe make it feel like a perfect spot to relax, read, or catch up quietly. A totally different but equally amazing experience!",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,4,"Sat at the brown couch with glass table. Got to charge phone and laptop. Couldn't take the upstairs couches but I think it will nice there because of the window view in the morning. Came here at 7pm so relatively quiet but around 9pm is when people started coming. Asked about the Matcha origin cuz I saw the Koyamen tin cans. They said iba na supplier nila so not knowing the supplier then. Ordered a Kyoto No. 5 Hot Matcha in oat milk 12oz for ₱210, creamy carbonara pasta ₱259, and chicken alfredo pasta ₱259. No service charge. You can get service water here in case you plan to get ₱39 bottled water. You can get more from your hot matcha if it's in a cup but they filled mine to the brim so I don't mind. I needed the logo to stick to my planner. The plastic cup logo is not a sticker.",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,1,I ordered two iced lattes and since they were both only half full I only got one latte. I wouldn't recommend anyone get there coffee here. Plenty of cafes in davao. Avoid this place at all costs. The cafe at the car wash is a better choice if you're in puan. If they're going to rip me off they should at least fill it with ice so it's cold,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,"The food is great and service. The place is nice to chill and to take good photos with, and I loved the concept of the cafe, but it's not that unique. I would recommend!",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Outstanding interior design. Food and coffee excellent. Loved the coleslaw the most. The staff were wonderful. They’re open till 12mn. Go check them out!,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,"Loved finding this cozy neighborhood café that serves good food and drinks. We had the Spicy Pasta El Cinco and Creamy Carbonara (without bacon). Both were tasty but a bit salty, and some garlic bread on the side would’ve been perfect. For drinks, we tried the Iced Kyo Shizuku with oat milk and the Iced Strawberry Matcha (both were so good!! 🍵). The interior was pretty with dim lighting, and it felt calm since there were only a few other customers around 7 PM. Definitely excited to come back and try their signature drinks and other dishes!",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,"Knto Cinco Puan is amazing! Everything — from their Japanese matcha and hojicha to the food and coffee — is just as consistent as Lapu-Lapu. But the vibe here feels more like home, cozy and relaxing, with beautiful lighting and an aesthetic that makes you just want to stay. If Lapu-Lapu is perfect for the young and energetic crowd, Puan is where you go when you want comfort and chill feels.",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Comfy and aesthetic vibes. Good for students and online workers. Wi-Fi is good. Kind of pricey but worth the experience especially for Matcha lovers. Has second floor.,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,"It was really worth visiting this Cafe in the South! From the interior to its coffee, even their pastries are gem! We ordered ☑️Seasalt Caramel Latte ☑️Mocha sub ☑️Honey Butter Cereal Latte ☑️Cacao Latte ☑️Spanish Latte All were brewed perfectly! Overall, the coffee was enjoyable with a smooth texture and a balanced flavor. The two pastries, Five Torte and Creme Brulee are heaven too! The sweetness is just right to your palate and is best paired with coffee. This will be my go to cafe in case I get into the area.",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,4,"Took more time reaching this place. Some parking at the front and adjoining lot was a relief and at least made up for the narrow road that could push anyone to panic in no time. The raw, unfinished, neutral color and natural texture of cement together with the music choice converted the whole feel of the café. Secluded means less people. I do find the menu interesting. Everything laid on the table was good. But the Potato Bites were unnecessarily cheesy to the point it’s TOO MUCH. Based on a photo months ago from the café it wasn’t dumped with a lot of cheese so, sadly I didn’t get the same….Amidst the few quietly minding their business, the guy staff was unpleasantly talking on his mobile. WIFI was a DRAG. My Personal Hotspot that easily connected during the stay was a savior. And again in the afternoon it gets noisy with customers inconsiderately in loud speaker mode. Still I would think of dropping by again. Just remember to make a turn after a gasoline station.",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,"Hidden gem sa Puan! Knto Cinco has premium coffee and chill vibes, layo sa city hassle. Perfect place to slow down, mag work, or catch up with friends. Worth the drive jud. One of the best cafes in Davao South.",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,2,"Place was aesthetically good but the coffee and service was a let down. We arrived with a few to many people sitting at the tables, when we were done ordering that is where a lot of people started to come in also. We sat down at a table where the leftover food, plates and empty cups were still on it. The service crew didn't even clean it unless you go to the counter and tell them the area we were sitting in is not yet clean. Mind you, we were waiting for our order for almost an hour, with a dirty table. We ordered at 8:33 pm, and our orders arrived around 9:26-9:30 pm (almost an hour 😭); the ice on the matcha drinks had already melted causing the drinks to be too watery after the first sip, the seasalt caramel latte is too salty and the coconut latte tasted weird. Our friends at the other table ordered the same Coconut Latte and Seasalt Caramel and they tasted different, different from what we have ordered. We also observed the people who ordered after us got their drinks first. Overall, the place is nice and very aesthetic. Personally, I think their coffee tastes nice, the problem lies with how they handle a lot of customers at the same time, the taste is very inconsistent and the service can still be improved. Would consider going here a second time during a less busy time, maybe the experience would be different and the coffee would taste better(?)",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Food is super sulit for its price. Coffee is also great.,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,3,"I only ordered lumpia but it was good and cold coffee . I like the ambience but only limited parking, like 3-4 cars. Advisable not to bring car.",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Nice place for relaxing and reading. Must try if youre nearby! Coffee is good too🍁,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,3,"Not so much to offer. Although I liked their seasalt caramel latte. The pizzadillas are just mid in taste, too flimsy and oily to bite. Their own version of alioli pasta, the chilli one with beef is too oily and spicy to taste. You can't appreciate the pasta because it's too spicy and it's also brittle to be aldente, like it came from the fridge - heated from microwave or something, then served.",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,"This is my new fave coffee shop. Great atmosphere, unique and delicious food and drinks!",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,4,- friendly staff - has bidet and tissues in the restroom - has service water - weak wifi around 2nd floor - their waffles tastes good,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Nice place. Cozy with good food,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,2,"We’ve been here before: good food, so-so service. This time, however, was frustrating. Their socials stated they open at 12 PM, and the signage outside also indicated they were open. So we started prepping our infant’s stroller and other stuff, only to have a staff member open the door and tell us they wouldn’t open until 1 PM. It was an inconvenience that could have been easily avoided with accurate information. Disappointing.",Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,10/10 would order again!!!,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Aesthetic and cozy place. Good food and nice ambience 👍🤘🤙,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Excellent food and drinks but the interior of the place is gloomy.,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Yummy coffee and fast service,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Their drinks and food are 👌🏻😘,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Cozy,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,Good to hang out at night. Quiet and not so crowded. Food is also great for its price.,Coffee
Knto Cinco - Puan Branch,7.0514607,125.5310606,5,"All the food and drinks we ordered were good. Service just takes time esp during peak hours because I think the kitchen gets overwhelmed by both dine-in and grab orders. They a good selection of coffee and non-coffee drinks, and rest assured if you're only ordering drinks, it'll get served fast. 😅 Will definitely go back next time I'm in South area. :)",Coffee
