place_name,latitude,longitude,rating,review_text
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"My favorite branch in the city so far. They have two floors and such exquisite architecture and interior design. It is spacious, a lot of seats and tables, perfect to chill in a busy day. I truly had a peaceful time with my drink here while working. Unfortunately, they don't have electrical outlet. Would love to come back here time to time. Overall, Great."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"""I had a great time here, especially since it was my first visit. The place is spacious and well-designed, with a second floor that adds to the overall comfort and ambiance. They also offer free Wi-Fi, which is a nice bonus while you wait or relax. The staff were friendly, attentive, and made sure everything was taken care of. What really stood out was the fast serving time—everything was efficient without compromising the quality of service. Overall, it was a very pleasant experience, and I would definitely recommend this place to others. Looking forward to coming back again!"""
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"What I love: The overall aesthetic is fantastic, projecting a sense of class, sophistication, and positive energy. The design choices are well-executed. I especially appreciate the recent update where they now use sticker labels directly on the cup instead of writing on it—a much cleaner and professional look. The service is consistently quick and very efficient. Furthermore, this is a convenient drive-thru branch with ample parking spaces. The all-glass front and side are particularly pleasing and add a beautiful ambiance, especially at night. What needs improvement: My main concern is the spatial organization and capacity of this branch. I believe the original design did not fully anticipate how popular and easily crowded this location would become, which has been my consistent experience for years. On busy nights, such as paydays or special days, the indoor area can become excessively rowdy, hot, and loud. I strongly recommend reorganizing the ground floor seating. The current lounge chairs occupy too much valuable space, often hosting only one or two people and making it difficult for others to claim the remaining empty seats. Second Floor Heat: The absence of window blinds or adequate shading in the second-floor seating area causes excessive heat, particularly from noon through the late afternoon. I truly wish the management would consider a complete reorganization of the indoor space to better handle the consistent crowd volume."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,4,"Parking in front is so difficult especially when you arrive in rush hour, this area is always in heavy traffic, I suggest you park inside the damosa it park, parking at the back is so huge. Coffee and ambiance is always great."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"I had a fantastic experience at Starbucks during my recent visit. The moment I walked in, the atmosphere felt inviting and calm. The space was filled with a gentle buzz of conversation, soft music, and the kind of cozy lighting that makes you want to stay longer than you planned. It was the perfect setting to relax, focus, or just take a break. I ordered two items, the four cheese flatbread and the bacon and sausage flatbread. Both were excellent. The four cheese option had a rich flavor that was perfectly balanced without being overwhelming, while the bacon and sausage one was hearty and satisfying. Together, they felt like the perfect mix of comfort food and café dining. Starbucks isn’t just about coffee. The food menu really holds its own, and these flatbreads are proof of that. The service was smooth from start to finish. The ordering process was quick, the staff were friendly, and everything came out warm and fresh. I never felt rushed, and yet everything moved along with great efficiency. The drinks, as always, were spot on. Starbucks has a way of making every sip feel consistent, whether it is a classic latte, a seasonal special, or a refreshing iced option. The balance between flavor and presentation is always reliable. What stood out most was how easy it was to simply enjoy being there. Starbucks has a way of creating a space that feels both professional and personal. You could go there to study, meet a friend, or just sit quietly with your own thoughts. If I could live in a coffee shop, this would be the one. Between the food, the drinks, the atmosphere, and the staff, Starbucks delivers a complete experience. Five out of five."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"The parking space is great, and of course, there’s always delicious Starbucks coffee! Plus, it’s super easy to get to SM Lanang and Davao Airport. Overall, a solid spot!"
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"Staff's are very accomodating. They always smile. The greet you and thank you for coming to their store. Positive vibes only. No special treatment for those who dress well and looks rich. Everyone gets a good customer service."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"Finally a drive thru. I've been wondering how come it took this long before the first drive thru Starbucks, but here it is. The place is huge, aesthetically pleasing (love the high ceiling). When I went there, the scanner wasn't working. I waited longer than needed because the prior customer was having difficulty paying. Until another barista finally had the initiative to man the other register and attend to my order. My order was incomplete when they called me at the bar, I asked if the other beverage was ready, but the guy looked at me as if i was an alien, then asked me to show the receipt (he has no clue what else wasn't served). Understandable, this could happen sometimes (most often at SM City branch). But I know they're doing their best. Looks like they're still getting the hang of juggling between drive thru customers and the ones in-house."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,4,"This particular branch has a drive thru in it that other branches don't have. The coffee here is just as delicious as in their other branches, consistent and satisfying every time I order. The service crew were great and very polite, which made the experience even better. The atmosphere of the shop is nice and relaxing. Overall, a great spot for a coffee break."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,4,"Had a juice, primarily was here for a meeting. The ambience was great, but people around were discussing as well. The traffic was terrible on that day and I needed patience till I reached the location."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"Spacious store. Helpful and friendly staff. Store is open as early as 06:30 AM not 08:00 AM."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,4,"Typical Starbucks coffee with great service but somehow intimidating, cashier was also in a hurry. *they offer drive thru *you have to order first before using the restroom, since you have to enter a code *few chairs and tables for group on the 1st floor *can be noisy due to the crowd *limited parking space on the front side *accessible to commuters (around 5 min walk)"
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,3,"The only SB drive-thru branch there is in this city…Gets really congested during school morning drop-offs and afternoon pick-ups. Difficult to park and especially leave at these hours not to mention making the left turn after the drive-through facility…My big grumble is with the restricted menu options when driving through…Sometimes even futile for wasted time lining up when I could’ve gone inside to get what I wanted instead without limit. And when I rarely go inside, order takes longer…Always out of items too… Food menu offerings should be the same for both in-store and drive-thru orders otherwise, why the need for a drive-thru option? If I feel like I’m tweaking (from consecutive caffeine intake) the tea refreshers (like the Mango Dragonfruit with Lemonade in the picture) is my stable companion."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,1,"Google map shows that they close at 1am. Went there at 12:33am and got so disappointed that it is already closed based on their small store hours signage. SHOULD UPDATE THERE GOOGLE MAP INFO!"
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"Full size two story Starbucks on Mamay road near SM Lanang. Well staffed and they're very helpful, including the security guard. Nice clientele too. Philippine hospitality for sure. A regular stop for me."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"Vegan 🌱 lasagna is delicious. Also I got a dirty Matcha latte, very tasty."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,1,"The design of this branch sucks. The glass window walls don’t come with sun protection. Meaning the sunset glare hurts your eyes because many seats there are facing the glass, facing outside. Poorly thought design. Didnt even bother installing blinds. Fix it asap."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,1,"The staff seemed inattentive and were busy chatting among themselves instead of assisting customers. On top of that, my request was not handled correctly."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"It is spacious and clean. The bathroom doesn't stink. It is along the road. It also has a parking area. There's a second floor."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"🩷 🩷 🩷"
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"Went here to work for a little bit. The veranda area is cozy and perfect if you want to focus. Although our timing could have been better because it just so happened that there was a group of friends nearby who were talking a little bit too loud, obviously enjoying each other's company. For improvement though: a little more attention to detail over the cleanliness of the tables and benches could be done. Some big pieces of food and dirt can be seen lodged in the crevices and it can be a bit discouraging."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"My go-to place before going to work, I just have to grab some drinks and order their pesto pasta or their amazing lasagna ♡"
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"Good food and drinks. Clean place with busy street 😜"
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"This place is wholesome. I love the foods, the vibe, the staffs and everything. The people there are very accomodating and friendly and the place is huge enough to cater to a lot of people."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,1,"I don’t usually leave reviews about Starbucks, but what happened earlier really bothered me. My girlfriend went through the drive-thru and ordered a Pure Matcha Frappuccino. When she got to the payment window, the barista repeated her order—but said “Coffee Frappuccino” instead. She calmly corrected them and said it was Pure Matcha, not coffee. Now, we get it—mistakes happen. But what shocked us was how the barista making the drink reacted. She looked annoyed and started slamming the ingredients and tools around right in front of my girlfriend, clearly showing she was upset. It was uncomfortable and honestly very disrespectful. We’ve always liked Starbucks, but this experience at the Damosa branch really let us down. A little kindness and professionalism goes a long way—especially when the customer was just calmly correcting a mistake. Hoping the team here gets reminded about basic courtesy. We all have rough days, but it shouldn’t be taken out on customers. Plus you can always review the cctv footage."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"The place is good for students to study but does not offer wifi as of the momenrt"
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,1,"I ordered vanilla cold monkey tea with coffee jelly but there's no coffee jelly on it. ,😭😭"
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"Just had your iced matcha latte. The flavor is so rich and well-balanced."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"It almost my daily routine buy coffee or food here every morning, Barista, and even the security guard are amazing."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"Spacious Starbucks location with good AC. Nice location to enjoy coffee and a light meal while waiting for an afternoon flight out (short Grab ride to airport)."
"Starbucks Damosa IT Park Drive-Thru",7.1044903,125.6175765,5,"Sometimes it just takes a long time. Today i waited 15 min, no line, only some grab orders ahead. When i got my Salmon Dill is was still cold inside. You cannot win all. Anyway most the time its 5/5"
