place_name,latitude,longitude,rating,review_text,Shop_Type
A Little Lately,7.0728125,125.6122792,5,"This is a very cool and unique coffee shop. It’s not an obvious find and you might walk right by it if you are not looking for it. Open the door and go up the stairs. There were only a few other people there when we went. It’s small, clean and comfortable. We ordered coffee and cookies and enjoyed both. Staff were friendly and helpful and the CR was clean. Give them a try!",Coffee
A Little Lately,7.0728125,125.6122792,4,"really ambient place but limited space lang, went on a holiday so had the place to myself. got their matcha cloud w/oat milk which was good, although on the sweeter side and could barely taste the umami notes :,) baristas were very accommodating tho!",Coffee
A Little Lately,7.0728125,125.6122792,5,"March 9, 2026. Around 6:35pm. About two to four customers in there. Got the ₱150 Hojicha Affogato and ₱150 12oz ish Iced Strawberry milk with pink salt cream. The hojichagato in cup was a choice because I wanted the sticker and it was also bit unique for downtown desserts as it is usually matchagato. The iced strawberry drink was nice, the salted cream just dissolves to enhance the strawberry flavor. Thanks to the baristas for accommodating us and requests to have it served that way. Will try the other branch another time.",Coffee
A Little Lately,7.0728125,125.6122792,5,"This newly opened café absolutely deserves five stars. It just hits the spot. I had the hojicha latte and loved it. The space is intimate, so it can get a little busy and lively, but that’s part of its charm. It feels vibrant and warm. Whether you’re coming in solo or with friends, it’s a great place to spend an afternoon. The baristas are genuinely kind and welcoming, which makes the whole experience even better.",Coffee
A Little Lately,7.0728125,125.6122792,5,"The entrance is a small door with a glass triangle. You climb up the stairs and the place is to your right. A quaint cafe, the coffee is good. I think thats all you need to be a good cafe.",Coffee
A Little Lately,7.0728125,125.6122792,5,"If you are short on time but refuse to compromise on coffee quality, this spot is an absolute must-visit. The shop itself is quite small with very limited seating, so it is definitely designed for a fast, high-turnover crowd rather than a long study session. However, when the product and service are this exceptional, you don't need to stay long to know it's a masterpiece. This is officially my new favorite morning pit stop!",Coffee
A Little Lately,7.0728125,125.6122792,5,Love every coffee that I ordered. Friendly staff too!!,Coffee
A Little Lately,7.0728125,125.6122792,5,"From CDO to do cafe hopping in Davao! New branch, super cute and small — but when we went, it was suuuper crowded 😅 They accept cash and GCash, which is super convenient. The staff and barista are so kind and accommodating, love that! 🥰 Tried: • Spanish Latte – 130 PHP, 8/10 💖 • Tely Matcha Latte – 250 PHP, 9/10 🍵 • Hojicha Latte – 240 PHP, 8/10 🌿 Such a cute little cafe, perfect for quick stops and coffee vibes!",Coffee
A Little Lately,7.0728125,125.6122792,5,Saurr good ang matcha!! And very helpful din ang baristas if ur indecisive like me😅,Coffee
A Little Lately,7.0728125,125.6122792,3,Got a little confused with the pricing. I visited about a month ago & ordered hot mocha for P160. ~Then came back today for the same drink and was charged P190. Was told it’s an additional P30 to ‘upsize’ the drink. But it’s the same cup from my first visit so which is which? ~it honestly affected my visit today. I love the taste of their mocha though although it’s not as hot as I expected it to be.,Coffee
A Little Lately,7.0728125,125.6122792,5,"Overall, the experience was good! The cafe was intimate, about 15 sqm, and not crowded when we visited at 3 PM. I only tried their matcha 🍵, so I can't comment on other drinks. I would go back for some alone time.",Coffee
A Little Lately,7.0728125,125.6122792,5,"Chill bar vibes, but the caffeine is right. Tucked right at the heart of the city. Need a matcha caffeine fix? Try the Opalite or Matcha Cloud. If your caffeine load can handle it, go for it. If not, go for their signature Pink Salt Latte.",Coffee
A Little Lately,7.0728125,125.6122792,5,,Coffee
