place_name,latitude,longitude,rating,review_text
"Café Joa",7.0666623,125.5359957,1,"Husband and I wanted to celebrate our little achievement that day and decided to go there for lunch since the cafe was new, on our way home, and OPEN. When we got there ot was 30mins past eleven and was scorching hot outside. We expect their AC would be busting and would cool us of but NO it was hot feels like the AC was just turned on. But we got over that and carry on as we really wanted to try this new place and it was pretty. Inside ""SERVERS"" were all in the bathroom chitchatting and putting make up when they noticed us, they looked and cary on not a single greeting, as if they did not see any customer. We initiated to get the menu on the counter. When we were ordering food on the menu was not available. Why put it when they are not able to serve it. So we order what's only available. Orders arrived after 30 mins. Beverages were not good, nothing special.. food was salty, Chicken, was not garlicky even when it clearly stated on the menu that it was GARLIC CHICKEN. I was nothing but a fried dried chicken. Cafe Joa is probably owned by a Korean ""Joa"" means like and it isn't likable at all. Beautiful place does not always mean good."
"Café Joa",7.0666623,125.5359957,2,"I appreciate the cleanliness of this place especially the bathroom. The establishment is well built and it's perfect if you wanna just chill out and find a place with a great view and comfort. However Id say the coffee isn't that good and needs improvement. Something isnt right with the food and the serving. Great job on the cleanliness but food and service needs improvement."
"Café Joa",7.0666623,125.5359957,5,"Surely you will also love staying here ambiance are Good, Food Taste Better and mostly as a coffee lover imma give this cafe a 9/10 overall🙂"
"Café Joa",7.0666623,125.5359957,3,"Building design and materials are not suited for the site's climate conditions esp lunch time. Structure lacks weather-resistant features and offers minimal protection from direct sunlight and heat, resulting in poor thermal comfort and major inconvenience for customers."
"Café Joa",7.0666623,125.5359957,5,"Amazing barista and delicious Coffees and desert's. Variety of foods."
"Café Joa",7.0666623,125.5359957,1,"This cafe is proof that a beautiful space cannot make up for complete operational failure. While the decor and ambiance deserve a perfect five stars, every other aspect of our experience was a frustrating disaster. We ordered two drinks and two cakes. After waiting over 40 minutes with no update, we finally asked about our order. That’s when they started to scramble. Our drinks arrived about ten minutes later, and both of them were wrong. My friend sipped her hot drink, which was fully covered, and found it was matcha. We did not order matcha. We sent them back. The cakes arrived next, and thankfully they were correct. We ate our entire dessert without our drinks. When we were done, my friend had to go to the counter to follow up yet again. After another long and unmarked wait, the correct drinks finally came. The taste was nothing special. Just okay. A few minutes later, another set of the same cakes was brought to our table. They were so disorganized they did not even know what had been served. Honestly, looking back, we should not have told them. It would have been a small compensation for their total lack of professionalism, but we are not those kinds of people. The final insult was their closing. Our correct drinks were served at 11:05 PM, five minutes after their posted closing time of 11:00 PM. We asked if we could stay to finish, since the delays were their fault and staff were still cleaning. Instead of speaking to us, they began turning the main lights on and off repeatedly. It was a rude and impatient way to treat paying customers. TLDR: Gorgeous to look at, painful to experience. The service is chaotic, the wait is absurd, and the management is clearly in over its head. Do not believe the hype or the vloggers. This cafe is not ready for customers."
"Café Joa",7.0666623,125.5359957,5,"Fresh face for a coffeeshop away from the city …catering the southern part Davao City"
"Café Joa",7.0666623,125.5359957,1,"The place is nice, and they have a wide parking space. It was jam-packed when we went there since it was Valentine’s Day, so there were a lot of customers. We lined up at the cashier to place our order, but it took 1 hour and 30 minutes just to take orders not only ours but other customers’ as well. Thirty minutes before 11 PM, our drinks were still not served, so I followed up. They said the drinks were not yet done, so I went back to our seat. After waiting another 10 minutes, we decided to cancel our orders since it was almost their closing time at 11 PM. When I informed the cashier that we wanted to cancel our orders, she then told me that iced Spanish lattes were no longer available. They did not inform us ahead of time, even when I followed up earlier. Overall, we waited 2 hours and 30 minutes. The music in the café was also too loud, and we could not even hear each other at the table. The staff were quite rude as well. I understand that there were many customers, but it seemed like they did not care about the long waiting time. It was a disappointment."
"Café Joa",7.0666623,125.5359957,2,"Place gave a typical cafe vibe. But the food/drinks were disappointing. Staff didn’t seem to care about the customers wanting quiet and peace. Probably won’t go back nor recommend this place."
"Café Joa",7.0666623,125.5359957,1,"The place was much louder than expected! I was hoping for a quiet environment to relax and get some work done, but it felt more like I'm in a public place with staff chatting most of the time at the front. The food and coffee weren’t great either, and there wasn’t a payment terminal, only QR cashless options lol. Overall, it didn’t meet expectations, so I wouldn’t recommend it! Needs a lot of improvement."
"Café Joa",7.0666623,125.5359957,4,"Honest review: Pastries not that good though. Coffee Lattee and Spanish Latte too sweet, lacks coffee taste due to milk content. Overall, for chill and talks, it's great here."
"Café Joa",7.0666623,125.5359957,3,"Ambiance is nice (we came during evening time). Food is just expensive for its taste but not that very special. I love there is an upright piano tho and it's free to use. There is no musical gig or what not yet, server says they will have soon. There's also space outside if you prefer outdoor dining and fresh air."
"Café Joa",7.0666623,125.5359957,1,"Ordered matcha here and honestly, sobrang tamis. You can really tell that the matcha they’re using is commercialized, not the good quality kind. I also ordered one of their breads and it was served cold 😅🤣. Hindi man lang pina-init, which was disappointing. As for the price, for me it didn’t quite match the experience. Green Coffee is close by and offers a better option. Hopefully they can improve overall quality and small service details."
"Café Joa",7.0666623,125.5359957,1,"Food is horrible sorry.. the cafe looks pretty and aesthetic but food is mid. We ordered the carbonara."
"Café Joa",7.0666623,125.5359957,3,"Cakes and bread are just outsourced. Coffee is somewhat in the middle. Place is good though. And I like the koi pond outside."
"Café Joa",7.0666623,125.5359957,1,"The food is undoubtedly, underwhelming. The ramyeon noodles are not hand pulled or made in house but instead came from a pack. Matcha tastes meh Cookies n cream frappe is meh White Mocha is meh Garlic Fried Chicken tastes like a normal chicken (ni garlicky flavour) and the chicken itself is not great but not bad. JFC or ang Kanto Fried Chicken could rival the taste of their pritong manok Totally not a bang for your buck. Other low star reviews are true as well! Staff tends to tambay near the cashier to chitchat Food served are wrong The place is not as cool as what a cafe should be"
"Café Joa",7.0666623,125.5359957,5,"Best coffee"
"Café Joa",7.0666623,125.5359957,5,"We've been seeing this place many times but we didn't go cuz they open late before. Just few days ago we saw the signage outside that they serve coffee + bfast and today we decided to go and tried their breakfast. It was good. The food was good and the coffee too. The place is spacious and very quit cuz we were the only costumers not until when we were about to leave the place."
"Café Joa",7.0666623,125.5359957,4,"When I arrived there with a friend around noon, there were a couple of stuff I wanted to take note on. One, the staff. When we arrived, they greeted us as soon as we entered, although we were the only customers there so I'm not sure if that would be consistent during peak hours. Second, the service and the food. My friend ordered the cheesy chicken, and I had the spicy hanoy chicken (I was told it was supposed to be honey but it turned out like that due to a misprint in the menu lol) and the cookies and cream frappe. It took around 20 minutes for the food to come out, which is sort of decent in my books considering this isn't a fast food restaurant. The spicy honey chicken was really good, although the rice was a bit dry and the ratio of meat to rice favored the meat more. Additionally, we had a free side dish of kimchi and egg drop soup. I couldn't eat the kimchi because of shrimp allergy but my friend finished both our shares so I'm guessing it was okay, and the egg drop soup was delicious even though I usually prefer it a bit thicker. For those who follow the Seventh Day Adventist diet (no pork, no crustaceans, fish w/o scales etc), I would recommend making sure you know what they're serving with the food since one of the side dishes we had on the plate were squid strips. Also, the food was warm when it came out. Not quite room temperature, but not exactly giving ""freshly cooked"". The frappe was to die for. That's all I have to say on my drink. Their garden was beautiful and clean, little to no clutter in sight. But there were pretty big dogs in a cage around the back so if you have allergies, or if you're terrified you might wanna avoid going to the corner of their outdoor dining area. They were pretty docile, though. I didn't check their bathrooms out, unfortunately, but the inside area was clean as well and didn't have any weird smells. Even the area outside smelled alright despite being beside a river and a busy road, although I'm not sure how the scent would be at night since we went there around 12 noon. Next, the prices. I'm aware inflation exists and is pretty bad, so I understood the frappe (it was a decent size dw) costing around 150+ and our food was 200+ each, but bro 50 pesos for extra rice? In summary: Do I like the place? Yes. Was the food good? Yes. Would I recommend it for outings and stuff? Maybe a one-time thing, but not enough to go back again and again. Maybe for the frappe heh. Recommend to tourists? Sure, absolutely."
