place_name,latitude,longitude,rating,review_text,Shop_Type
Kapenato,7.0888779,125.4999497,1,"I ordered matcha latte and fries and my bill was 270 which i don't hate, the matcha's good, the fries however were so fresh, literally raw. My mistake was I didn't complain but to think that they serve food for idk how long—they seemed like a famous cafe, they should probably know when a potato is cooked or not, worst part? I can hear the crunch on every bite of the other table that ordered fries as well. As a reference below, you can see how caucasian the fries are.",Coffee
Kapenato,7.0888779,125.4999497,4,"- great ambiance - limited wifi (2 hr voucher) their matcha is okay, not too bitter. not the best, but its reasonably priced considering that it's big in size. their biscoff cream waffles are good too.",Coffee
Kapenato,7.0888779,125.4999497,3,"October 6 and 8, 2024 were one of the only active dates I've had for dining in Kapenato's second floor area. I spent most of my time when going to that building at Elixr Coffee which is now the area occupied as Kapenato's first floor. Most of the orders I got were waffles and sandwiches and I recall getting a ₱200 aglio olio pasta which I remembered used angel hair pasta so it does not make your stomach full. Then, I would get cookies and cream milk teas. Some portions can get smaller especially at rice meals then you look at the price.",Coffee
Kapenato,7.0888779,125.4999497,5,"Didn't get to order coffee due to time constraints, but we did order rice meals. I had their creamy pork mushroom, and I highly commend its exquisite taste. The ambiance was also good with proper airconditioning. The restroom was clean too! I love how quiet it was during our stay. Will defo come back soon to try their coffee.",Coffee
Kapenato,7.0888779,125.4999497,4,Good ambiance and well-designed space. Best for meeting place. You can chill while working your stuffs. ✨,Coffee
Kapenato,7.0888779,125.4999497,5,"Super love this coffee shop! Their chicken meals are so flavorful and their ceremonial matcha latte was smooth, rich and perfectly balanced👌🏻must-try! The vibe of the place is cozy and chill, perfect for studying or just hanging out. Definitely a new fave spot! ❤️",Coffee
Kapenato,7.0888779,125.4999497,5,Very kind staff. I really love their food and matcha! It's a place worth coming back for.,Coffee
Kapenato,7.0888779,125.4999497,5,"Great coffee and friendly staff! The place has a cozy vibe and the pastries are fresh and delicious. Highly recommend! New fav spot in Mintal, perfect for get together and catch up 👍💯",Coffee
Kapenato,7.0888779,125.4999497,5,nice place and great coffee,Coffee
Kapenato,7.0888779,125.4999497,5,location: easy to find but not along the road / quiet street food: i love that they have plenty of choices: light snacks and meals portion of the serving: decent amount / its enough for its price / good for 2 person price: the same from the normal pricing in the market venue: its quite small / it can accomodate few people / airconditioned but i prefer sitting and dinning outside overall experience: i really enjoyed the food and the experience / i highly recommend this cafe,Coffee
Kapenato,7.0888779,125.4999497,5,One of my favorites is their Houseblend Kapenato 💖 …,Coffee
Kapenato,7.0888779,125.4999497,5,"The crew was very accommodating, the food was excellent, and the ambiance was superb.",Coffee
Kapenato,7.0888779,125.4999497,5,"I keep going back here, I like the rice meals, the coffee, and especially the biscoff croffle!",Coffee
Kapenato,7.0888779,125.4999497,5,"Nice cozy place to sit and relax for awhile with a friend, great espresso and cuisine...",Coffee
Kapenato,7.0888779,125.4999497,5,Great food and service,Coffee
Kapenato,7.0888779,125.4999497,5,Namit with grace and love 💝,Coffee
Kapenato,7.0888779,125.4999497,5,Food is the best,Coffee
Kapenato,7.0888779,125.4999497,5,,Coffee
Kapenato,7.0888779,125.4999497,5,,Coffee
Kapenato,7.0888779,125.4999497,5,,Coffee
Kapenato,7.0888779,125.4999497,5,,Coffee
Kapenato,7.0888779,125.4999497,5,,Coffee
Kapenato,7.0888779,125.4999497,5,,Coffee
Kapenato,7.0888779,125.4999497,3,"This experience is with my girl friends, the place is nice but not too nice when went that day. 3 stars for the food, neutral honest and no biased, we ordered waffle creemcheese (wrong for me i expected the creemcheese spreads to the waffle but it wasn't. Not what I wanted, I just wanted it to be spread like that. 3 stars service, it was okay that we waited more than 20-30 mins because we ordered a lot. What we didn't get, we asked for paper and pen for us to just list to help the crew with our order, because aside from the increasing number of customers we ordered a lot. Guess what my friend repeated to me that our orders were in fact written on the paper we gave us and it was clear when we wrote it. Guess, what he made a mistake in the order. But still since we already paid we just split the payment for the wrong order. Atmosphere? 3 stars only because the crew was very polite (i don't know maybe she was having a bad day or she was in a bad mood) we felt that vibe from her and We also heard a pretty loud banging of the equipment while he was working. So, we really felt like we weren't welcome. Hahahahaha Anyways. The drinks we ordered were good, we were able to drink them. Just be happy and God bless! More customers to come! That's all I hope next time we won't feel that way.",Coffee
Kapenato,7.0888779,125.4999497,5,,Coffee
Kapenato,7.0888779,125.4999497,5,The best cafe in Mintal. Their waffles and coffee are delicious. I recommend them to everyone.,Coffee
Kapenato,7.0888779,125.4999497,2,,Coffee
