place_name,latitude,longitude,rating,review_text
"Bandejas Cafe & Diner",7.0502315,125.5692845,4,"The place and ambience is perfect for those who want to chill in a quiet atmosphere. The interior is superb! It’s relaxing and who would have thought having a nice and comfy cafe in the subdivision. However, the coffee was not that good. I have to be honest though ….. coffee was bland. Putting a bit more coffee grounds will make a difference. The cheesecake was good 👍 Just providing valuable insights which leads to improvement and establish credibility ✌️"
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,"Here I was traveling by car, evading the highway traffic on a Saturday when I caught sight of this cafe. Featured on an online post not so long ago but it didn’ impress upon me it was inside an open subdivision. Had no complaints with the staff service: gave water and wifi password without the wait. The Palabok and Halo-halo were generous in serving and quite tasty. Containers of Leche flan, Tapioca, and Mango Float were sweet takeaway delights. A nice little place with moderate prices to enjoy some quiet away from the usual ruckus."
"Bandejas Cafe & Diner",7.0502315,125.5692845,2,"Food was ok, not bad but something I wouldn’t come back to. There were three of us, the food was served one at a time , roughly 10+min at a time. Maybe for next time, ask if the customer prefers it sent out one at a time or all together… coz it’s sad to eat your food first then your family just watching you lol"
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,"Amazing and neat services from the workers while also providing great food variety that can satisfy many people that like treats, great and calm atmospere, 100% recommended for chika"
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,"Lovely atmosphere, delicious food and great music."
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,"Our neighboorhood Anniepie. Great food. Great place. Great service. Highly referable. Definitely got a returning customer."
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,"Good food and drinks, cozy place for friends and family and good service"
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,"Good coffee, food and nice place"
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,"My fave"
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,4,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,4,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,3,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,4,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,3,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,4,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
"Bandejas Cafe & Diner",7.0502315,125.5692845,5,""
